timestamp,x,y,z
1692090407877,-1.1,-0.30000000000000004,9.600000000000001
1692090407893,-1,-0.30000000000000004,9.5
1692090407909,-1.2000000000000002,-0.4,9.700000000000001
1692090407933,-1,-0.30000000000000004,9.600000000000001
1692090407949,-1.1,-0.4,9.600000000000001
1692090407965,-1.2000000000000002,-0.4,9.5
1692090407981,-1.1,-0.4,9.5
1692090407997,-1.2000000000000002,-0.1,9.3
1692090408013,-1.2000000000000002,-0.7000000000000001,10.200000000000001
1692090408029,-1.1,-0.30000000000000004,9.4
1692090408045,-1.4000000000000001,-0.5,9.700000000000001
1692090408061,-1.1,-0.30000000000000004,9.600000000000001
1692090408077,-1.1,-0.30000000000000004,9.600000000000001
1692090408096,-1.1,-0.4,9.600000000000001
1692090408109,-1.1,-0.30000000000000004,9.5
1692090408133,-1,-0.30000000000000004,9.5
1692090408149,-1.1,-0.30000000000000004,9.5
1692090408165,-1.1,-0.30000000000000004,9.5
1692090408181,-1.1,-0.4,9.600000000000001
1692090408197,-1.1,-0.30000000000000004,9.600000000000001
1692090408213,-1.2000000000000002,-0.4,9.5
1692090408229,-1.1,-0.4,9.600000000000001
1692090408245,-1.1,-0.30000000000000004,9.600000000000001
1692090408261,-1,-0.4,9.600000000000001
1692090408278,-1.1,-0.4,9.600000000000001
1692090408293,-1.1,-0.4,9.600000000000001
1692090408309,-1.1,-0.30000000000000004,9.700000000000001
1692090408333,-1.1,-0.30000000000000004,9.5
1692090408349,-1.1,-0.30000000000000004,9.600000000000001
1692090408365,-1,-0.4,9.5
1692090408381,-1.1,-0.30000000000000004,9.5
1692090408397,-1.1,-0.4,9.5
1692090408413,-1.1,-0.30000000000000004,9.5
1692090408429,-1.1,-0.30000000000000004,9.5
1692090408445,-1.1,-0.30000000000000004,9.5
1692090408461,-1.1,-0.4,9.4
1692090408477,-1.1,-0.30000000000000004,9.5
1692090408493,-1.1,-0.30000000000000004,9.5
1692090408511,-1,-0.30000000000000004,9.600000000000001
1692090408533,-1,-0.30000000000000004,9.600000000000001
1692090408549,-1.1,-0.2,9.700000000000001
1692090408565,-1,-0.30000000000000004,9.5
