timestamp,x,y,z
1692090328588,4.9,-4.3,5.9
1692090328604,4.800000000000001,-4.5,5.9
1692090328620,4.9,-4.800000000000001,6.6000000000000005
1692090328636,4.9,-4.9,6.800000000000001
1692090328652,4.7,-4.6000000000000005,6.1000000000000005
1692090328668,4.7,-4.800000000000001,4.9
1692090328684,5.1000000000000005,-4.800000000000001,5.2
1692090328708,5.4,-4.7,6.800000000000001
1692090328724,5.1000000000000005,-4.800000000000001,7.1000000000000005
1692090328740,5,-5.300000000000001,6.300000000000001
1692090328756,5.4,-5.7,6.1000000000000005
1692090328772,7,-6.4,6.1000000000000005
1692090328788,8.1,-6.2,5.9
1692090328804,8.6,-5.5,4.800000000000001
1692090328820,7.9,-5.5,4.2
1692090328836,7.5,-6,4
1692090328852,7.300000000000001,-6.5,4
1692090328868,8,-6.5,4.7
1692090328884,8.6,-5.4,4.4
1692090328908,8.4,-4.4,3.7
1692090328924,6.4,-5,2.9000000000000004
1692090328940,4.7,-5.5,2.7
1692090328956,1.7000000000000002,-7.7,3.4000000000000004
1692090328972,1.4000000000000001,-9.700000000000001,4.5
1692090328988,2,-9.1,5.2
1692090329004,3.2,-6.300000000000001,5.5
1692090329020,3.3000000000000003,-5.300000000000001,5.2
1692090329036,2.2,-5,4.4
1692090329052,0.9,-5.800000000000001,4.800000000000001
1692090329068,0.2,-6.1000000000000005,4.800000000000001
1692090329084,-0.5,-6.4,4.4
1692090329108,-1.3,-6.6000000000000005,3.5
1692090329126,-1.8,-6.7,4.2
1692090329140,-2.3000000000000003,-6.7,5
1692090329156,-2.9000000000000004,-6,6.1000000000000005
1692090329172,-2.7,-4.9,6.2
1692090329188,-2.3000000000000003,-4.2,6
1692090329204,-1.4000000000000001,-2,5
1692090329221,-1.1,-1.4000000000000001,5.6000000000000005
1692090329236,-0.9,-1.5,6.300000000000001
1692090329252,-1.1,-2.1,6
1692090329268,-1.9000000000000001,-2.2,5.5
1692090329284,-3.8000000000000003,-1.4000000000000001,7.300000000000001
1692090329308,-4.2,-2.2,9.700000000000001
1692090329324,-1.7000000000000002,-3,11.100000000000001
1692090329340,-0.9,-3.1,11.9
1692090329356,-0.1,-2.7,14.100000000000001
1692090329372,-0.9,-3.4000000000000004,14.700000000000001
1692090329388,-1.3,-2.6,15.100000000000001
1692090329404,-1,-0.7000000000000001,13.9
1692090329420,-2.3000000000000003,-1,13.4
1692090329436,-3.7,-1.6,14.700000000000001
1692090329452,-2.6,-1.5,15.4
1692090329468,1,-1.7000000000000002,15.4
1692090329484,3,-0.4,14.600000000000001
1692090329508,2,-0.6000000000000001,14.200000000000001
1692090329524,0.2,-1.5,12.100000000000001
1692090329540,-0.2,-1.1,10.100000000000001
1692090329556,-0.4,-0.6000000000000001,6.6000000000000005
1692090329572,-1.1,-1.4000000000000001,6.1000000000000005
1692090329588,-0.2,-2.2,8
1692090329604,0.2,-3.4000000000000004,9
1692090329620,0.5,-3.9000000000000004,9.600000000000001
1692090329636,0.7000000000000001,-4.9,9.3
1692090329652,1,-5.1000000000000005,10.200000000000001
1692090329668,0.9,-5.300000000000001,11.9
1692090329684,0.5,-5.5,11.8
1692090329708,0,-5,10.3
1692090329724,-0.30000000000000004,-4.9,9.200000000000001
1692090329740,-2,-5.300000000000001,13.3
1692090329756,-0.9,-5.7,12.5
1692090329772,-1.7000000000000002,-5.5,10.3
1692090329788,-0.5,-4.6000000000000005,5.800000000000001
1692090329804,-2.2,-3.1,4.5
1692090329820,-0.8,-0.9,6.5
1692090329836,-3.8000000000000003,-3.1,11
1692090329852,-1.6,-3.2,8.4
1692090329868,-1.4000000000000001,-1.9000000000000001,8.4
1692090329884,0.5,-1.7000000000000002,4.5
1692090329908,-0.2,-4.7,8.8
1692090329924,0.2,-4.1000000000000005,8
1692090329940,-0.1,-1,9.700000000000001
1692090329956,-0.1,-1.4000000000000001,8
1692090329972,0.2,-0.8,10.9
1692090329988,0.2,-1.2000000000000002,9.5
1692090330004,-0.6000000000000001,-3.3000000000000003,10.100000000000001
1692090330020,0,-2.2,9.3
1692090330036,2.1,2.6,6.9
1692090330052,0.2,0.30000000000000004,10.200000000000001
1692090330068,0,-2.3000000000000003,10
1692090330084,0,-0.4,9.600000000000001
1692090330108,0.9,-0.4,9.200000000000001
1692090330124,0.9,-0.30000000000000004,9.3
1692090330140,0.7000000000000001,-0.5,9.3
1692090330156,0.5,-0.5,9.600000000000001
1692090330172,0.4,-0.6000000000000001,9.700000000000001
1692090330188,0.7000000000000001,-0.5,9.4
1692090330204,0.6000000000000001,-0.5,9.4
1692090330220,0.5,-0.5,9.5
1692090330236,0.5,-0.6000000000000001,9.700000000000001
1692090330252,0.5,-0.5,9.5
1692090330268,0.6000000000000001,-0.5,9.5
1692090330284,0.5,-0.6000000000000001,9.5
1692090330308,0.5,-0.6000000000000001,9.5
1692090330324,0.5,-0.6000000000000001,9.600000000000001
1692090330343,0.6000000000000001,-0.6000000000000001,9.600000000000001
1692090330357,0.6000000000000001,-0.5,9.5
1692090330372,0.6000000000000001,-0.5,9.5
1692090330388,0.5,-0.6000000000000001,9.5
1692090330404,0.6000000000000001,-0.6000000000000001,9.5
1692090330420,0.5,-0.7000000000000001,9.5
1692090330436,0.6000000000000001,-0.5,9.5
1692090330452,0.6000000000000001,-0.5,9.600000000000001
1692090330468,0.5,-0.5,9.5
1692090330484,0.5,-0.5,9.5
1692090330508,0.6000000000000001,-0.6000000000000001,9.5
1692090330524,0.5,-0.6000000000000001,9.5
1692090330540,0.5,-0.6000000000000001,9.5
1692090330556,0.6000000000000001,-0.6000000000000001,9.5
1692090330572,0.6000000000000001,-0.5,9.600000000000001
1692090330588,0.6000000000000001,-0.5,9.5
1692090330604,0.6000000000000001,-0.5,9.5
1692090330620,0.6000000000000001,-0.6000000000000001,9.5
1692090330636,0.5,-0.6000000000000001,9.5
1692090330652,0.6000000000000001,-0.6000000000000001,9.5
1692090330668,0.6000000000000001,-0.5,9.5
1692090330684,0.6000000000000001,-0.6000000000000001,9.600000000000001
1692090330708,0.7000000000000001,-0.5,9.5
1692090330724,0.6000000000000001,-0.5,9.5
1692090330740,0.6000000000000001,-0.5,9.5
1692090330756,0.6000000000000001,-0.6000000000000001,9.4
1692090330772,0.6000000000000001,-0.5,9.600000000000001
1692090330788,0.6000000000000001,-0.6000000000000001,9.600000000000001
1692090330804,0.6000000000000001,-0.6000000000000001,9.5
1692090330820,0.6000000000000001,-0.6000000000000001,9.4
1692090330836,0.6000000000000001,-0.6000000000000001,9.600000000000001
1692090330852,0.6000000000000001,-0.6000000000000001,9.4
1692090330868,0.5,-0.6000000000000001,9.4
1692090330884,0.6000000000000001,-0.5,9.5
1692090330908,0.6000000000000001,-0.5,9.600000000000001
1692090330924,0.6000000000000001,-0.6000000000000001,9.5
