timestamp,x,y,z
1692937150510,3,5.7,5.7
1692937150530,3.2,6,6.300000000000001
1692937150545,2.9000000000000004,5.6000000000000005,7
1692937150561,2.9000000000000004,5.5,7
1692937150578,2.9000000000000004,5.800000000000001,7.1000000000000005
1692937150593,2.9000000000000004,5.7,7.300000000000001
1692937150610,2.8000000000000003,5.7,7.4
1692937150625,2.8000000000000003,5.6000000000000005,7.5
1692937150649,3,5.7,7.4
1692937150665,2.9000000000000004,5.5,7.1000000000000005
1692937150681,2.9000000000000004,5.5,7.1000000000000005
1692937150698,2.7,5.6000000000000005,7.5
1692937150712,3.2,5.7,7.1000000000000005
1692937150729,2.7,5.300000000000001,7.800000000000001
1692937150746,2.7,5.300000000000001,6.6000000000000005
1692937150762,2.9000000000000004,5.800000000000001,7.300000000000001
1692937150777,2.5,6,7.1000000000000005
1692937150793,2.4000000000000004,6,7
1692937150810,2.5,6.1000000000000005,6.800000000000001
1692937150825,2.5,6.1000000000000005,6.7
1692937150843,2.8000000000000003,6.1000000000000005,6.6000000000000005
1692937150867,2.8000000000000003,5.800000000000001,6.9
1692937150878,2.8000000000000003,5.800000000000001,6.9
1692937150897,3,5.6000000000000005,7.1000000000000005
1692937150909,3.1,5.4,7.2
1692937150929,3.1,5.2,7.5
1692937150942,3.1,5.300000000000001,7.5
1692937150961,3.1,5.1000000000000005,7.5
1692937150975,3.2,5,7.5
1692937150993,3.2,5,7.5
1692937151009,3.2,5,7.4
1692937151025,3.2,5,7.5
1692937151046,3.2,5.1000000000000005,7.4
1692937151064,3.3000000000000003,5.1000000000000005,7.4
1692937151081,3.3000000000000003,5.2,7.6000000000000005
1692937151097,3.3000000000000003,5.1000000000000005,7.5
1692937151113,3.2,5.1000000000000005,7.4
1692937151130,3.2,5.2,7.5
1692937151145,3.1,5.2,7.300000000000001
1692937151162,3,5.2,7.4
1692937151177,3,5.2,7.4
1692937151193,3.1,5.300000000000001,7.2
1692937151209,3.2,5.2,7
1692937151226,3.2,5.1000000000000005,7.1000000000000005
1692937151249,3.3000000000000003,5.1000000000000005,7.300000000000001
1692937151265,3.4000000000000004,5,7.2
1692937151281,3.4000000000000004,4.9,7.2
1692937151297,3.4000000000000004,4.9,7.300000000000001
1692937151313,3.5,4.800000000000001,7.4
1692937151329,3.5,4.7,7.4
1692937151345,3.5,4.7,7.300000000000001
1692937151362,3.5,4.7,7.5
1692937151377,3.4000000000000004,4.7,7.5
1692937151394,3.4000000000000004,4.6000000000000005,7.5
1692937151409,3.4000000000000004,4.7,7.300000000000001
1692937151425,3.5,4.800000000000001,7.4
1692937151449,3.5,4.800000000000001,7.2
1692937151463,3.4000000000000004,4.9,7.2
1692937151476,3.4000000000000004,4.800000000000001,7
1692937151497,3.4000000000000004,4.9,7
1692937151513,3.3000000000000003,4.9,6.9
1692937151530,3.4000000000000004,4.9,7
1692937151542,3.3000000000000003,4.9,7.2
1692937151562,3.3000000000000003,4.7,7.4
1692937151577,3.3000000000000003,4.7,7.5
1692937151594,3.2,4.7,7.6000000000000005
1692937151610,3.2,4.7,7.800000000000001
1692937151625,3.2,4.7,7.7
1692937151651,3.4000000000000004,4.5,7.5
1692937151663,3.6,4.5,7.300000000000001
1692937151678,3.7,4.5,7.300000000000001
1692937151697,4,4.5,7.300000000000001
1692937151714,4.1000000000000005,4.2,7.1000000000000005
1692937151730,4.2,4.2,7.2
1692937151746,4.2,4.1000000000000005,7.300000000000001
1692937151759,4.1000000000000005,4,7.5
1692937151778,3.9000000000000004,3.9000000000000004,7.7
1692937151794,3.8000000000000003,3.9000000000000004,7.9
1692937151810,3.8000000000000003,3.9000000000000004,8
1692937151826,3.6,3.9000000000000004,8.200000000000001
1692937151850,3.4000000000000004,3.9000000000000004,8.4
