timestamp,x,y,z
1692093392416,0.2,-0.9,11.4
1692093392435,-0.7000000000000001,-0.8,9.9
1692093392451,-0.8,-0.6000000000000001,7.9
1692093392460,-0.5,-0.4,6.5
1692093392483,1.5,-0.30000000000000004,2.8000000000000003
1692093392499,3.3000000000000003,-0.4,1.6
1692093392515,6.300000000000001,-1.3,0.4
1692093392531,9.9,-2.8000000000000003,2
1692093392547,11.9,-3.6,2.9000000000000004
1692093392563,13.200000000000001,-4.4,4.5
1692093392579,13.100000000000001,-5,5.2
1692093392595,11.5,-6.9,5
1692093392611,11.5,-8.5,4.7
1692093392635,13.5,-9.3,7.2
1692093392651,14.600000000000001,-9.3,9.700000000000001
1692093392667,14.600000000000001,-8.9,10
1692093392683,13.100000000000001,-9,9.8
1692093392699,11.8,-9.3,9.8
1692093392715,9.1,-9.9,10.4
1692093392731,8.3,-9.8,12.600000000000001
1692093392747,8,-9.9,13.4
1692093392763,5.1000000000000005,-11,15.9
1692093392779,2.6,-11.100000000000001,16.400000000000002
1692093392795,-1.1,-10.200000000000001,15.4
1692093392811,-2.4000000000000004,-9.4,13.9
1692093392836,-7.5,-8.700000000000001,13.8
1692093392851,-9.1,-8.4,14.200000000000001
1692093392867,-10,-7.1000000000000005,12.3
1692093392883,-8.8,-5,10.5
1692093392899,-8.700000000000001,-4.4,10.3
1692093392915,-7.300000000000001,-2.5,10.700000000000001
1692093392931,-7.2,-2.1,10.700000000000001
1692093392947,-6.800000000000001,-1.2000000000000002,10
1692093392963,-7.1000000000000005,-0.2,7.5
1692093392979,-7.4,0.2,6.2
1692093392995,-7.4,1.6,5
1692093393011,-7.1000000000000005,2.2,4.800000000000001
1692093393035,-7.1000000000000005,3.1,4.4
1692093393051,-6.7,3,4.2
1692093393067,-5.4,2.5,3.2
1692093393083,-4.4,2,2.6
1692093393099,-3.9000000000000004,1.9000000000000001,1.8
1692093393115,-2.9000000000000004,1.8,-0.4
1692093393131,-2.5,1.4000000000000001,-0.9
1692093393147,-1.2000000000000002,0.30000000000000004,-0.6000000000000001
1692093393163,-0.2,-0.6000000000000001,0.30000000000000004
1692093393179,1.7000000000000002,-1.4000000000000001,3.5
1692093393195,2.6,-1.3,4.5
1692093393211,2.6,-0.9,3.9000000000000004
1692093393235,3.4000000000000004,-2,-0.30000000000000004
1692093393251,4,-2,-0.5
1692093393267,5.300000000000001,-2.3000000000000003,-0.4
1692093393283,6.1000000000000005,-3.2,0
1692093393299,7.9,-6.1000000000000005,3.1
1692093393315,11.200000000000001,-6.300000000000001,6
1692093393331,11.700000000000001,-5.1000000000000005,5.7
