timestamp,x,y,z
1692086707279,2.9000000000000004,-1.5,6.7
1692086707295,3.3000000000000003,-2.3000000000000003,7
1692086707311,3.6,-2.4000000000000004,6.7
1692086707327,4.2,-2.4000000000000004,5.300000000000001
1692086707343,4.5,-2.6,4.4
1692086707359,5.9,-3.8000000000000003,3.9000000000000004
1692086707375,8.700000000000001,-4.3,5.300000000000001
1692086707391,10.3,-4.4,5.6000000000000005
1692086707407,12.9,-4.9,5.300000000000001
1692086707431,13.9,-5.6000000000000005,6.2
1692086707447,13.700000000000001,-6.4,7
1692086707464,14,-7,7.2
1692086707479,14.8,-8.1,9.200000000000001
1692086707496,16.1,-8.700000000000001,11.100000000000001
1692086707511,16.6,-9.3,11.4
1692086707527,16.900000000000002,-10.100000000000001,11.200000000000001
1692086707543,16.7,-10.4,11.100000000000001
1692086707559,15.9,-11.100000000000001,11.8
1692086707576,15.4,-11.3,11.8
1692086707592,14.200000000000001,-11.700000000000001,10.8
1692086707607,13.100000000000001,-11.8,10.200000000000001
1692086707632,10.9,-11.8,9.4
1692086707648,8.4,-11.3,8
1692086707664,7,-10.9,7.300000000000001
1692086707680,4.4,-9.8,4.1000000000000005
1692086707696,3.5,-9.200000000000001,2.7
1692086707712,2.3000000000000003,-7.7,0.8
1692086707728,0.8,-6.800000000000001,-0.8
1692086707744,-0.5,-6.4,-1.3
1692086707760,-2.7,-5.5,-0.7000000000000001
1692086707776,-4,-5.1000000000000005,-0.1
1692086707792,-6.300000000000001,-3.8000000000000003,2.2
1692086707808,-8.6,-2,4.3
1692086707831,-10.4,0.2,6.9
1692086707847,-12,2,8.6
1692086707863,-12.5,2.7,9.3
1692086707880,-12.4,3.1,9.3
1692086707896,-12.200000000000001,3.2,9.600000000000001
1692086707911,-11.3,3,10.5
1692086707928,-10.5,2.7,9.9
1692086707944,-10,2.3000000000000003,9.200000000000001
1692086707959,-8.8,1.7000000000000002,7.9
1692086707976,-8,1.3,7.300000000000001
1692086707992,-6.9,0.4,6
1692086708008,-6.4,-0.1,5
1692086708032,-3.4000000000000004,-1.7000000000000002,1.9000000000000001
1692086708048,-2,-2.4000000000000004,1.5
1692086708064,0.30000000000000004,-3.4000000000000004,1.7000000000000002
1692086708080,2.5,-3.8000000000000003,1.7000000000000002
1692086708096,3,-3.8000000000000003,1.9000000000000001
1692086708112,3.5,-3.3000000000000003,0.6000000000000001
1692086708128,3.8000000000000003,-3.3000000000000003,-0.9
1692086708144,5,-4.6000000000000005,-2.5
1692086708160,6.2,-7.2,-0.1
1692086708176,7,-7.800000000000001,2
1692086708192,7.9,-7.300000000000001,5.1000000000000005
1692086708208,8.4,-7.2,4.5
1692086708232,10.9,-9.4,1.7000000000000002
1692086708248,12.200000000000001,-9.600000000000001,1.7000000000000002
1692086708264,14.4,-9.700000000000001,2.6
1692086708280,15.4,-11.600000000000001,4.3
1692086708296,15.9,-12.600000000000001,4.7
1692086708312,15.9,-14,5.1000000000000005
1692086708328,16.1,-14.5,5.6000000000000005
1692086708344,17.1,-14.600000000000001,8
1692086708362,17.6,-14.5,8.6
1692086708376,17.400000000000002,-14.700000000000001,8
1692086708391,16.2,-15,7.1000000000000005
1692086708408,15.9,-15,7.7
1692086708432,15.200000000000001,-14.4,10.200000000000001
1692086708448,14.600000000000001,-14.3,10
1692086708464,13.4,-14.4,9.600000000000001
1692086708480,12.9,-14.200000000000001,9.3
1692086708496,11.200000000000001,-14,8.700000000000001
1692086708512,9.8,-14.4,9.3
1692086708528,9.5,-14.200000000000001,10.3
1692086708544,8.4,-13,10.8
1692086708560,7.800000000000001,-12.600000000000001,9.4
1692086708577,7.1000000000000005,-12,7.800000000000001
1692086708592,6.9,-10.9,6.9
1692086708607,6.6000000000000005,-10.200000000000001,6.4
1692086708632,4,-8.3,3.5
1692086708648,2.9000000000000004,-7.800000000000001,3.1
1692086708664,0.8,-7,1.6
1692086708680,-0.30000000000000004,-6.300000000000001,0.7000000000000001
1692086708696,-2.2,-5,-0.7000000000000001
1692086708712,-3.2,-3.4000000000000004,-0.5
1692086708728,-3.6,-2.8000000000000003,-0.4
1692086708744,-5.2,-1.7000000000000002,-0.6000000000000001
1692086708760,-6.5,-1.4000000000000001,-0.9
1692086708776,-8.4,-0.4,0
1692086708792,-9.1,0.30000000000000004,0.1
1692086708808,-9.4,1.4000000000000001,0.2
1692086708832,-9.1,2,0.6000000000000001
1692086708848,-8.200000000000001,2.3000000000000003,0.8
1692086708864,-7.2,1.8,0.9
1692086708880,-6.9,1.3,1.2000000000000002
1692086708896,-5.800000000000001,0.8,1.5
1692086708912,-5.4,0.5,1.5
1692086708928,-3.9000000000000004,-0.4,2.7
1692086708944,-1.9000000000000001,-1.3,3.7
1692086708960,-0.6000000000000001,-1.8,4.2
1692086708976,1.9000000000000001,-2.3000000000000003,5.4
1692086708992,2.9000000000000004,-2.3000000000000003,5.7
1692086709008,4.2,-1.3,4.4
1692086709032,4.9,-1.9000000000000001,1.8
1692086709048,5.5,-5,2.1
1692086709064,6.9,-7,5.4
1692086709080,7.800000000000001,-6.800000000000001,7
1692086709096,8.3,-7.300000000000001,7.800000000000001
1692086709112,8.8,-8.5,7.1000000000000005
1692086709128,11,-10.8,7.300000000000001
1692086709144,13.600000000000001,-11.100000000000001,9.1
1692086709160,14.200000000000001,-10.5,9.5
1692086709176,14.4,-10.4,8.700000000000001
1692086709192,14.100000000000001,-10.700000000000001,8.200000000000001
1692086709208,14.4,-11.700000000000001,7.9
1692086709232,15.200000000000001,-11.5,9.200000000000001
1692086709248,14.9,-10.700000000000001,9.200000000000001
1692086709264,14.5,-10.8,8.700000000000001
1692086709280,14.100000000000001,-11.100000000000001,8.200000000000001
1692086709296,14.3,-11.4,9.600000000000001
1692086709312,14.3,-11.4,10
1692086709329,13.5,-12.100000000000001,9.9
1692086709344,12.8,-12.3,10
1692086709360,11.8,-12.5,10.3
1692086709376,10.600000000000001,-12.100000000000001,10.700000000000001
1692086709392,9.8,-11.8,10.600000000000001
1692086709408,8.4,-11.4,10.600000000000001
1692086709432,6.4,-10.4,9.200000000000001
1692086709448,4.3,-9.200000000000001,7.800000000000001
1692086709464,3.2,-8.4,7.4
1692086709480,1.5,-7.1000000000000005,7
1692086709496,-1.4000000000000001,-6.1000000000000005,5.800000000000001
1692086709512,-2.7,-5.6000000000000005,4.2
1692086709528,-4.6000000000000005,-4.5,1.5
1692086709544,-5.1000000000000005,-3.9000000000000004,1
1692086709560,-5.6000000000000005,-3.4000000000000004,1.2000000000000002
1692086709576,-5.4,-3.3000000000000003,3.3000000000000003
1692086709592,-4.800000000000001,-3,4.3
1692086709608,-3.3000000000000003,-2.1,5.4
1692086709632,-1.8,-1.5,5.800000000000001
1692086709648,-1.2000000000000002,-1.2000000000000002,5.9
1692086709664,-0.8,-1.2000000000000002,6.2
1692086709680,-0.1,-0.9,6.6000000000000005
1692086709696,0.7000000000000001,-0.7000000000000001,6.800000000000001
1692086709712,2,-0.5,7.1000000000000005
1692086709728,3.2,-0.4,7.7
1692086709744,3.6,-0.1,8.1
1692086709760,4.1000000000000005,0.30000000000000004,8.3
1692086709776,4.2,0.4,8
1692086709792,4.6000000000000005,0.30000000000000004,7.9
1692086709808,4.9,0.2,8.5
1692086709832,4.9,0.2,9.3
1692086709848,4.9,0.1,9.3
1692086709864,4.800000000000001,0,9.1
1692086709880,4.800000000000001,-0.1,8.700000000000001
1692086709898,5,-0.30000000000000004,8.8
1692086709911,4.800000000000001,-0.2,8.8
1692086709927,4.9,-0.30000000000000004,9
1692086709943,4.9,-0.2,9
1692086709959,4.9,-0.4,8.700000000000001
1692086709975,4.800000000000001,-0.5,8.4
1692086709992,4.3,-0.5,8.1
1692086710007,4.4,-0.8,8.4
1692086710031,4.3,-0.7000000000000001,9
1692086710048,3.9000000000000004,-0.5,8.5
1692086710064,3.8000000000000003,-0.7000000000000001,8.3
1692086710080,4.1000000000000005,-0.7000000000000001,8.3
1692086710095,4.1000000000000005,-0.5,8.4
1692086710111,3.8000000000000003,-0.30000000000000004,8.200000000000001
1692086710128,3.8000000000000003,-0.2,8.1
1692086710144,3.9000000000000004,0,8.200000000000001
1692086710159,3.7,0.1,7.9
1692086710175,3.8000000000000003,-0.1,7.800000000000001
1692086710191,4.4,0.1,8.200000000000001
1692086710208,4.4,0.2,8.4
1692086710232,4.4,0,8.1
1692086710248,4.5,0,8.1
1692086710263,4.6000000000000005,0.2,8.4
1692086710279,4.2,-0.2,8.3
1692086710295,3.9000000000000004,-0.2,8.3
1692086710311,3.6,-0.1,8.4
1692086710327,3.6,-0.2,8.4
1692086710343,3.4000000000000004,-0.5,8.4
1692086710359,3.8000000000000003,-0.4,8.700000000000001
1692086710375,3.8000000000000003,-0.30000000000000004,8.8
1692086710391,3.8000000000000003,-0.30000000000000004,8.200000000000001
1692086710407,3.8000000000000003,-0.5,8.1
1692086710431,3.7,-0.30000000000000004,8.1
1692086710447,3.7,-0.4,8.1
1692086710463,3.9000000000000004,-0.6000000000000001,8.3
1692086710479,4.3,-0.4,8.5
1692086710495,4.5,-0.30000000000000004,8.6
1692086710511,4.6000000000000005,-0.4,8.4
1692086710527,4.6000000000000005,-0.30000000000000004,8.4
1692086710544,4.6000000000000005,-0.30000000000000004,8.200000000000001
1692086710560,4.6000000000000005,-0.30000000000000004,8.4
1692086710576,4.6000000000000005,-0.30000000000000004,8.5
1692086710592,4.5,-0.4,8.4
1692086710608,4.5,-0.7000000000000001,8.5
1692086710632,4.800000000000001,-0.4,8.6
1692086710648,4.9,-0.4,8.5
1692086710664,5.1000000000000005,-0.4,8.200000000000001
1692086710681,5,-0.5,8.3
1692086710696,4.800000000000001,-0.7000000000000001,8.5
1692086710712,4.4,-0.6000000000000001,8.6
1692086710728,4.4,-0.5,8.5
1692086710744,4.1000000000000005,-0.5,8.5
1692086710760,4.2,-0.6000000000000001,8.4
1692086710776,4.1000000000000005,-0.6000000000000001,8.4
1692086710792,4.4,-0.4,8.700000000000001
1692086710808,4.4,-0.30000000000000004,8.6
1692086710832,4,-0.30000000000000004,8.200000000000001
1692086710848,4,-0.30000000000000004,8.200000000000001
1692086710864,3.9000000000000004,-0.30000000000000004,8.4
1692086710880,3.9000000000000004,-0.4,8.4
1692086710896,4.2,-0.2,8.700000000000001
1692086710913,4.1000000000000005,-0.1,8.700000000000001
1692086710928,3.7,-0.30000000000000004,8.3
1692086710944,3.5,-0.4,8.200000000000001
1692086710960,3.4000000000000004,-0.30000000000000004,8.200000000000001
1692086710976,3.5,-0.2,8.6
1692086710992,3.7,-0.2,8.9
1692086711007,3.9000000000000004,0,8.8
1692086711032,3.9000000000000004,0.2,8.4
1692086711048,3.9000000000000004,0.2,8.200000000000001
1692086711064,4,0.4,8.4
1692086711080,4.1000000000000005,0.30000000000000004,8.5
1692086711096,4.2,0.2,8.8
1692086711112,4.2,0.2,8.9
1692086711128,4.2,0.2,8.6
1692086711144,4.1000000000000005,0.2,8.3
1692086711160,4.1000000000000005,0.2,8
1692086711176,3.8000000000000003,0.1,8.1
1692086711192,3.7,0.1,8.1
1692086711208,4,0.30000000000000004,8.3
1692086711232,3.7,0.5,8.3
1692086711248,3,0.5,7.800000000000001
1692086711263,3,0.9,7.7
1692086711280,2.8000000000000003,1.2000000000000002,7.4
1692086711296,2.5,1.3,7.9
1692086711312,2.2,1.3,8.1
1692086711328,2.1,1.2000000000000002,8.4
1692086711344,2.4000000000000004,0.9,8.8
1692086711360,2.7,1,8.9
1692086711376,3,1.2000000000000002,8.6
1692086711392,2.8000000000000003,1.3,8.3
1692086711408,2.1,1.1,8
1692086711431,1.7000000000000002,0.8,7.2
1692086711448,2.3000000000000003,0.5,8
1692086711463,3.1,0.5,9
1692086711480,3.1,0.4,9.200000000000001
1692086711496,2.5,0.4,8.8
1692086711512,1.9000000000000001,0.6000000000000001,8.200000000000001
1692086711528,1.2000000000000002,0.8,6.9
1692086711544,1.1,0.7000000000000001,6.5
1692086711560,2,0.4,7.9
1692086711576,2.8000000000000003,0.5,8.9
1692086711592,3.2,0.4,9.200000000000001
1692086711608,2.9000000000000004,0.4,8.5
1692086711632,2.3000000000000003,-0.2,8.9
1692086711648,1.9000000000000001,-1,10.200000000000001
1692086711664,1.8,-1.2000000000000002,10.700000000000001
1692086711680,2,-0.2,10.9
1692086711696,2.4000000000000004,1,9
