timestamp,x,y,z
1692086632181,4.800000000000001,-1.8,8.8
1692086632199,5.2,-1.8,8.5
1692086632216,5.5,-1.8,8.1
1692086632232,5.6000000000000005,-1.6,7.6000000000000005
1692086632247,5,-1.6,7.800000000000001
1692086632263,4.7,-1.6,8.3
1692086632279,4.5,-1.5,8.6
1692086632296,4.4,-1.6,8.5
1692086632311,4.9,-1.6,7.9
1692086632328,5.2,-1.6,7.6000000000000005
1692086632352,4.3,-1.6,7.4
1692086632367,2.4000000000000004,-1.8,7.4
1692086632384,1.4000000000000001,-2,7.2
1692086632400,-0.4,-2.9000000000000004,7.1000000000000005
1692086632416,0.30000000000000004,-3.4000000000000004,7.1000000000000005
1692086632431,3.5,-4.1000000000000005,6.300000000000001
1692086632447,5.2,-4.1000000000000005,5.7
1692086632464,7.2,-4.3,3.9000000000000004
1692086632479,9.700000000000001,-5.5,2.4000000000000004
1692086632496,11.5,-6.1000000000000005,2.6
1692086632511,13.9,-6.4,4.7
1692086632528,16.1,-6.800000000000001,5.2
1692086632552,20.1,-8.200000000000001,5.800000000000001
1692086632569,21.700000000000003,-9.3,7.800000000000001
1692086632584,22.400000000000002,-10.3,9.4
1692086632599,22.700000000000003,-10.8,10.4
1692086632616,22.6,-12.100000000000001,10.200000000000001
1692086632635,21.6,-14.100000000000001,9.4
1692086632648,20.700000000000003,-15,9.1
1692086632664,18.900000000000002,-15.9,9
1692086632680,18.1,-16.5,9.1
1692086632695,15,-17.5,9.1
1692086632712,11.3,-17.900000000000002,6.6000000000000005
1692086632730,10.100000000000001,-17.6,4.800000000000001
1692086632751,7.300000000000001,-15.4,-2.5
1692086632767,7,-15,-5.2
1692086632783,2.7,-15.100000000000001,-9.700000000000001
1692086632800,-3.6,-15,-8.5
1692086632815,-6.300000000000001,-14.200000000000001,-7.4
1692086632831,-10.200000000000001,-11.100000000000001,-5.1000000000000005
1692086632847,-12.100000000000001,-9.5,-2.8000000000000003
1692086632863,-16,-6.1000000000000005,1.2000000000000002
1692086632880,-18.900000000000002,-4.9,2.9000000000000004
1692086632895,-25,-2.2,6.6000000000000005
1692086632911,-28.1,2.1,8.3
1692086632927,-27.3,4,8.6
1692086632952,-22,3.7,5.9
1692086632968,-19.6,3.3000000000000003,4.3
1692086632984,-14.3,2.5,3.5
1692086633000,-12.4,1.8,3.8000000000000003
1692086633016,-9.5,-0.5,4.800000000000001
1692086633032,-7.6000000000000005,-2.7,6
1692086633048,-6.800000000000001,-3.6,5.7
1692086633064,-3.9000000000000004,-4.800000000000001,4.5
1692086633080,-2.6,-5.7,3.6
1692086633096,-0.9,-7.2,2
1692086633112,1,-7.300000000000001,0.1
1692086633128,1.7000000000000002,-7,-0.7000000000000001
1692086633152,1.9000000000000001,-8.1,-5.1000000000000005
